work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Senior,Full-Time,Data Scientist,138600.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,136000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Analyst,58000.0,US,On-site,US,Small
2022,Executive,Full-Time,Analytics Engineer,135000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,170000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,189650.0,US,On-site,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996.0,US,On-site,US,Medium
2022,Mid,Full-Time,ETL Developer,54957.0,GR,On-site,GR,Medium
2022,Executive,Full-Time,Lead Data Engineer,118187.0,CA,Remote,CA,Small
2022,Senior,Full-Time,Data Analyst,132000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Architect,208775.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Architect,147800.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,136994.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,101570.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,128875.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,93700.0,US,Remote,US,Medium
2022,Executive,Full-Time,Head of Machine Learning,79039.0,IN,Hybrid,IN,Large
2022,Entry,Full-Time,Machine Learning Engineer,37300.0,GB,Remote,GB,Large
2022,Senior,Full-Time,Data Analyst,164000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,155000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Machine Learning Engineer,124333.0,GB,On-site,GB,Medium
2022,Mid,Full-Time,Machine Learning Engineer,98158.0,GB,On-site,GB,Medium
2022,Mid,Full-Time,AI Scientist,120000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,145000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,105400.0,US,Remote,US,Medium
2022,Mid,Full-Time,Machine Learning Engineer,87932.0,FR,Remote,DE,Medium
2022,Mid,Full-Time,Data Engineer,117789.0,GB,On-site,GB,Medium
2022,Senior,Full-Time,Data Scientist,215300.0,US,Remote,US,Large
2022,Senior,Full-Time,Data Scientist,158200.0,US,Remote,US,Large
2022,Senior,Full-Time,Data Engineer,209100.0,US,Remote,US,Large
2022,Senior,Full-Time,Data Engineer,154600.0,US,Remote,US,Large
2022,Senior,Full-Time,Data Analyst,115934.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,81666.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,175000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Engineer,98158.0,GB,On-site,GB,Medium
2022,Senior,Full-Time,Data Engineer,183600.0,US,Remote,US,Large
2022,Mid,Full-Time,Data Analyst,52351.0,GB,Remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,180000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,71982.0,GB,On-site,GB,Medium
2022,Mid,Full-Time,Data Scientist,45807.0,GB,On-site,GB,Medium
2022,Mid,Full-Time,Data Engineer,65949.0,GR,Remote,GR,Medium
2022,Mid,Full-Time,Data Engineer,49461.0,GR,Remote,GR,Medium
2022,Mid,Full-Time,Data Engineer,78526.0,GB,Remote,GB,Medium
2022,Mid,Full-Time,Data Engineer,58894.0,GB,Remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,260000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Science Engineer,60000.0,AR,Remote,MX,Large
2022,Mid,Full-Time,Data Engineer,63900.0,US,On-site,US,Medium
2022,Mid,Full-Time,Machine Learning Scientist,160000.0,US,Remote,US,Large
2022,Mid,Full-Time,Machine Learning Scientist,112300.0,US,Remote,US,Large
2022,Mid,Full-Time,Data Science Manager,241000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Science Manager,159000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,180000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,80000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Engineer,82900.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,100800.0,US,Remote,US,Large
2022,Mid,Full-Time,Data Engineer,49461.0,ES,Remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,140400.0,US,On-site,US,Large
2022,Mid,Full-Time,Data Analyst,39263.0,GB,Remote,GB,Medium
2022,Mid,Full-Time,Data Analyst,43966.0,ES,Remote,ES,Medium
2022,Mid,Full-Time,Data Analyst,32974.0,ES,Remote,ES,Medium
2022,Mid,Full-Time,Data Engineer,87932.0,ES,Remote,ES,Medium
2022,Mid,Full-Time,Data Engineer,76940.0,ES,Remote,ES,Medium
2022,Mid,Full-Time,Data Engineer,104702.0,GB,Remote,GB,Medium
2022,Mid,Full-Time,Data Engineer,91614.0,GB,Remote,GB,Medium
2022,Mid,Full-Time,Data Engineer,65949.0,ES,Remote,ES,Medium
2022,Mid,Full-Time,Data Engineer,87932.0,GR,Remote,GR,Medium
2022,Mid,Full-Time,Data Analyst,43966.0,GR,Remote,GR,Medium
2022,Mid,Full-Time,Data Analyst,32974.0,GR,Remote,GR,Medium
2022,Mid,Full-Time,Data Engineer,98158.0,GB,Remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,215300.0,US,On-site,US,Large
2022,Mid,Full-Time,Data Engineer,76940.0,GR,Remote,GR,Medium
2022,Senior,Full-Time,Data Engineer,180000.0,US,Remote,US,Medium
2022,Entry,Full-Time,ML Engineer,21983.0,PT,Remote,PT,Large
2022,Senior,Full-Time,Data Engineer,80000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Machine Learning Developer,78791.0,CA,Remote,CA,Medium
2022,Executive,Full-Time,Director of Data Science,196979.0,CA,Hybrid,CA,Large
2022,Mid,Full-Time,Machine Learning Engineer,120000.0,US,Remote,US,Small
2022,Entry,Full-Time,Computer Vision Engineer,125000.0,US,On-site,US,Medium
2022,Mid,Full-Time,NLP Engineer,37236.0,US,Hybrid,US,Large
2022,Senior,Full-Time,Data Engineer,105000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Lead Machine Learning Engineer,87932.0,DE,On-site,DE,Medium
2022,Mid,Full-Time,Business Data Analyst,18442.0,IN,Remote,IN,Medium
2022,Mid,Full-Time,Data Scientist,31615.0,IN,Remote,IN,Large
2022,Mid,Full-Time,Machine Learning Infrastructure Engineer,58255.0,PT,Hybrid,PT,Large
2022,Entry,Full-Time,Financial Data Analyst,100000.0,US,Hybrid,US,Large
2022,Mid,Part-Time,Data Engineer,54957.0,DE,Hybrid,DE,Large
2022,Entry,Full-Time,Data Scientist,18442.0,IN,Remote,IN,Medium
2022,Senior,Full-Time,Principal Data Scientist,162674.0,DE,Remote,DE,Medium
2022,Entry,Full-Time,Data Engineer,120000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Research Scientist,144000.0,US,Hybrid,US,Large
2022,Senior,Full-Time,Data Scientist,104890.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Analyst,135000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Analyst,50000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,220000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,183228.0,GB,On-site,GB,Medium
2022,Mid,Full-Time,Data Scientist,91614.0,GB,On-site,GB,Medium
2022,Senior,Full-Time,Data Scientist,185100.0,US,Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,220000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,200000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,120000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,120000.0,AE,Remote,AE,Small
2022,Senior,Full-Time,Machine Learning Engineer,65000.0,AE,Remote,AE,Small
2022,Executive,Full-Time,Data Engineer,319030.375,US,Remote,US,Medium
2022,Executive,Full-Time,Data Engineer,216000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,210000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,120000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,230000.0,US,Remote,US,Medium
2022,Entry,Part-Time,Data Scientist,100000.0,DZ,Hybrid,DZ,Medium
2022,Mid,Freelance,Data Scientist,100000.0,CA,Remote,US,Medium
2022,Entry,Contract,Applied Machine Learning Scientist,31875.0,TN,Remote,CZ,Medium
2022,Senior,Full-Time,Head of Data,200000.0,MY,Remote,US,Medium
2022,Mid,Full-Time,Principal Data Analyst,75000.0,CA,Remote,CA,Small
2022,Mid,Full-Time,Data Scientist,35590.0,PL,Remote,PL,Large
2022,Senior,Full-Time,Machine Learning Developer,78791.0,CA,Remote,CA,Medium
2022,Senior,Full-Time,Data Scientist,100000.0,BR,Remote,US,Medium
2022,Mid,Full-Time,Machine Learning Scientist,153000.0,US,Hybrid,US,Medium
2022,Entry,Full-Time,Data Engineer,58035.0,PK,Remote,DE,Medium
2022,Senior,Full-Time,Data Scientist,165000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Research Scientist,93427.0,FR,Hybrid,FR,Large
2022,Entry,Full-Time,Data Scientist,52396.0,CA,Remote,CA,Large
2022,Senior,Full-Time,Machine Learning Engineer,62651.0,NL,Remote,NL,Large
2022,Mid,Full-Time,Head of Data,32974.0,EE,Remote,EE,Small
2022,Entry,Full-Time,Data Scientist,40000.0,JP,Remote,MY,Large
2022,Mid,Full-Time,Machine Learning Engineer,87425.0,AU,Remote,AU,Large
2022,Senior,Full-Time,Data Engineer,115000.0,US,Remote,US,Medium
2022,Entry,Full-Time,Data Scientist,86703.0,AU,Hybrid,AU,Medium
2022,Mid,Full-Time,Applied Machine Learning Scientist,75000.0,BO,Remote,US,Large
2022,Mid,Full-Time,Research Scientist,64849.0,AT,On-site,AT,Large
2022,Entry,Full-Time,Research Scientist,120000.0,US,Remote,US,Large
2022,Mid,Full-Time,Applied Data Scientist,157000.0,US,Remote,US,Large
2022,Entry,Full-Time,Computer Vision Software Engineer,150000.0,AU,Remote,AU,Small
2022,Mid,Full-Time,Business Data Analyst,70912.0,CA,Hybrid,CA,Large
2022,Entry,Full-Time,Data Engineer,65000.0,US,Remote,US,Small
2022,Senior,Full-Time,Machine Learning Engineer,71444.0,IE,Remote,IE,Small
2022,Entry,Full-Time,Data Analytics Engineer,20000.0,PK,On-site,PK,Medium
2022,Mid,Full-Time,Data Scientist,48000.0,RU,Remote,US,Small
2022,Senior,Full-Time,Data Science Manager,152500.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Engineer,68147.0,FR,Remote,FR,Medium
2022,Mid,Full-Time,Data Scientist,122346.0,CH,On-site,CH,Large
2022,Senior,Full-Time,Applied Data Scientist,319030.375,US,Remote,US,Large
2022,Mid,Full-Time,Data Scientist,69336.0,CA,Remote,CA,Medium
2022,Entry,Full-Time,Computer Vision Engineer,10000.0,PT,Remote,LU,Medium
2022,Mid,Full-Time,Data Analyst,20000.0,GR,Remote,GR,Small
2022,Senior,Full-Time,Data Analytics Lead,319030.375,US,Remote,US,Large
2022,Mid,Full-Time,Data Scientist,135000.0,US,Remote,US,Large
2022,Senior,Full-Time,Applied Data Scientist,177000.0,US,Remote,US,Large
2022,Mid,Full-Time,Data Scientist,78000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,100000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Analyst,85000.0,CA,On-site,CA,Medium
2022,Mid,Full-Time,Data Analyst,75000.0,CA,On-site,CA,Medium
2022,Senior,Full-Time,Machine Learning Engineer,214000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,192600.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Architect,266400.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Architect,213120.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,141300.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Scientist,102100.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,115934.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,81666.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Engineer,206699.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Engineer,99100.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,130000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,110500.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,99050.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,205300.0,US,On-site,US,Large
2022,Senior,Full-Time,Data Scientist,176000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,144000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,200100.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,145000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,70500.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,205300.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,140400.0,US,On-site,US,Medium
2022,Senior,Full-Time,Analytics Engineer,205300.0,US,On-site,US,Medium
2022,Senior,Full-Time,Analytics Engineer,184700.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,175100.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,140250.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,116150.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,54000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Analyst,65438.0,GB,On-site,GB,Medium
2022,Senior,Full-Time,Data Analyst,80000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,210000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,69000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,150075.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,25000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,126500.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,106260.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,220110.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160080.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,105000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110925.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Analyst,45807.0,GB,On-site,GB,Medium
2022,Senior,Full-Time,Data Analyst,60000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Architect,192564.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Architect,144854.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,150000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,150260.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,109280.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,160000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,130000.0,US,Remote,US,Medium
2022,Entry,Full-Time,Data Analyst,67000.0,CA,On-site,CA,Medium
2022,Entry,Full-Time,Data Analyst,52000.0,CA,On-site,CA,Medium
2022,Senior,Full-Time,Data Engineer,154000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,126000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,129000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,150000.0,US,Remote,US,Medium
2022,Mid,Full-Time,AI Scientist,200000.0,IN,Remote,US,Large
2023,Mid,Full-Time,Data Analyst,165000.0,AU,On-site,AU,Medium
2023,Mid,Full-Time,Data Analyst,70000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Machine Learning Engineer,94444.0,IE,Remote,IE,Medium
2024,Senior,Full-Time,Data Scientist,92700.0,US,On-site,US,Medium
2023,Mid,Full-Time,Research Engineer,150000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Research Engineer,28888.0,PT,On-site,PT,Medium
2023,Executive,Full-Time,Machine Learning Engineer,145000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,130000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,159832.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,160000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,198200.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,85000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,198094.0,GB,On-site,GB,Medium
2023,Entry,Full-Time,Data Engineer,65000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,160000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,202600.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Engineer,140000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,220000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Scientist,144000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Analytics Engineer,147500.0,US,On-site,US,Medium
2022,Entry,Full-Time,AI Research Engineer,36940.0,GB,Remote,GB,Large
2024,Mid,Full-Time,Machine Learning Engineer,174000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Scientist,70000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,225000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Scientist,147100.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,275300.0,US,Remote,US,Medium
2023,Senior,Full-Time,BI Analyst,110000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,123700.0,US,On-site,US,Large
2023,Mid,Full-Time,Data Analyst,59382.0,DE,Hybrid,DE,Large
2023,Senior,Full-Time,Data Scientist,158677.0,US,Remote,US,Medium
2023,Senior,Full-Time,ML Engineer,151600.0,US,On-site,US,Medium
2024,Entry,Full-Time,Business Intelligence Analyst,53000.0,US,On-site,US,Medium
2023,Senior,Full-Time,AI Engineer,170200.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,36773.0,ES,On-site,ES,Medium
2023,Mid,Full-Time,Research Scientist,212800.0,US,On-site,US,Large
2023,Senior,Full-Time,Data Analyst,136000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,116455.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,199700.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,105000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,140000.0,US,Remote,US,Medium
2024,Entry,Full-Time,Research Analyst,300000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,156400.0,US,Remote,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,300000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,220000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,113000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,165000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,143100.0,CA,On-site,CA,Medium
2023,Senior,Full-Time,Data Engineer,120000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,160000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,97000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,204100.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,110600.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,120000.0,US,Remote,US,Medium
2020,Executive,Full-Time,Staff Data Analyst,15000.0,NG,On-site,CA,Medium
2023,Senior,Full-Time,Data Infrastructure Engineer,185000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,170000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,229900.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Operations Specialist,206500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Scientist,145000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,191475.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,48585.0,ES,On-site,ES,Medium
2023,Senior,Full-Time,Research Engineer,190400.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,79000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,203000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Analyst,83000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,134000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Applied Scientist,136000.0,US,On-site,US,Large
2023,Mid,Full-Time,Data Engineer,72000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,176000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,115800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,140100.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,133650.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,94500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Engineer,176700.0,US,Remote,US,Medium
2023,Entry,Full-Time,BI Developer,85600.0,US,On-site,US,Medium
2023,Senior,Full-Time,AI Engineer,176000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,119610.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,264400.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,260000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,126000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,83300.0,US,On-site,US,Medium
2023,Senior,Freelance,Machine Learning Researcher,50000.0,UA,Hybrid,UA,Small
2023,Senior,Full-Time,Research Scientist,150000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Science,130300.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Manager,297300.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Specialist,90000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,240000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,73100.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,245000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,67672.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Data Engineer,202000.0,US,Remote,US,Medium
2023,Senior,Full-Time,NLP Engineer,71475.0,IT,Remote,IT,Medium
2024,Mid,Full-Time,Machine Learning Engineer,100000.0,US,Remote,US,Large
2023,Senior,Full-Time,Machine Learning Engineer,207700.0,CA,On-site,CA,Medium
2024,Senior,Full-Time,Machine Learning Engineer,146900.0,US,On-site,US,Medium
2023,Mid,Full-Time,Applied Scientist,136000.0,US,On-site,US,Large
2024,Senior,Full-Time,Data Engineer,190000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Analyst,88000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,85000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,170000.0,US,On-site,US,Medium
2023,Senior,Full-Time,AI Engineer,160000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,73824.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Machine Learning Engineer,152300.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,64300.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,107800.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,97060.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,172200.0,US,On-site,US,Medium
